date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:19	24915/24915	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:08%20GMT	https://templates.hibootstrap.com/dilx/default/digital.html	templates.hibootstrap.com/dilx/default/digital.html	(from )
15:54:20	116/116	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/html	date:Thu,%2027%20May%202021%2010:09:19%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
15:54:21	153402/153402	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc433-2573a%22	https://templates.hibootstrap.com/dilx/default/assets/css/bootstrap.min.css	templates.hibootstrap.com/dilx/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:22	5754/5754	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc433-1c38%22	https://templates.hibootstrap.com/dilx/default/assets/css/meanmenu.css	templates.hibootstrap.com/dilx/default/assets/css/meanmenu.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:23	61773/61773	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc433-f14d%22	https://templates.hibootstrap.com/dilx/default/assets/css/boxicons.min.css	templates.hibootstrap.com/dilx/default/assets/css/boxicons.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:23	2202/2202	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc436-a46%22	https://templates.hibootstrap.com/dilx/default/assets/fonts/flaticon.css	templates.hibootstrap.com/dilx/default/assets/fonts/flaticon.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:24	5259/5259	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc433-148b%22	https://templates.hibootstrap.com/dilx/default/assets/css/magnific-popup.min.css	templates.hibootstrap.com/dilx/default/assets/css/magnific-popup.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:25	3116/3116	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc433-c2c%22	https://templates.hibootstrap.com/dilx/default/assets/css/odometer.min.css	templates.hibootstrap.com/dilx/default/assets/css/odometer.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:26	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc434-d17%22	https://templates.hibootstrap.com/dilx/default/assets/css/owl.carousel.min.css	templates.hibootstrap.com/dilx/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:27	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc434-3f5%22	https://templates.hibootstrap.com/dilx/default/assets/css/owl.theme.default.min.css	templates.hibootstrap.com/dilx/default/assets/css/owl.theme.default.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:28	71750/71750	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc433-11846%22	https://templates.hibootstrap.com/dilx/default/assets/css/animate.min.css	templates.hibootstrap.com/dilx/default/assets/css/animate.min.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:30	91771/91771	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc434-1be8b%22	https://templates.hibootstrap.com/dilx/default/assets/css/style.css	templates.hibootstrap.com/dilx/default/assets/css/style.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:30	21850/21850	---MCZ	200	added ('OK')	text/css	etag:W/%22604dc434-7fd8%22	https://templates.hibootstrap.com/dilx/default/assets/css/responsive.css	templates.hibootstrap.com/dilx/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:31	714/714	---M--	200	added ('OK')	image/png	etag:%22604dc43a-345%22	https://templates.hibootstrap.com/dilx/default/assets/img/favicon.png	templates.hibootstrap.com/dilx/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:33	34692/34692	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/sass.html	templates.hibootstrap.com/dilx/default/sass.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:33	1714/1714	---M--	200	added ('OK')	image/png	etag:%22604dc43a-b5f%22	https://templates.hibootstrap.com/dilx/default/assets/img/logo-two.png	templates.hibootstrap.com/dilx/default/assets/img/logo-two.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:34	1959/1959	---M--	200	added ('OK')	image/png	etag:%22604dc43a-718c%22	https://templates.hibootstrap.com/dilx/default/assets/img/logo.png	templates.hibootstrap.com/dilx/default/assets/img/logo.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:36	35551/35551	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/it-startup.html	templates.hibootstrap.com/dilx/default/it-startup.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:37	3170/3170	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:10%20GMT	https://templates.hibootstrap.com/dilx/default/sign-in.html	templates.hibootstrap.com/dilx/default/sign-in.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:38	3409/3409	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:10%20GMT	https://templates.hibootstrap.com/dilx/default/sign-up.html	templates.hibootstrap.com/dilx/default/sign-up.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:39	11154/11154	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/features.html	templates.hibootstrap.com/dilx/default/features.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:39	12913/12913	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:10%20GMT	https://templates.hibootstrap.com/dilx/default/team.html	templates.hibootstrap.com/dilx/default/team.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:41	10480/10480	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:11%20GMT	https://templates.hibootstrap.com/dilx/default/testimonials.html	templates.hibootstrap.com/dilx/default/testimonials.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:42	18547/18547	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/pricing.html	templates.hibootstrap.com/dilx/default/pricing.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:42	10250/10250	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/faq.html	templates.hibootstrap.com/dilx/default/faq.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:44	2470/2470	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:08%20GMT	https://templates.hibootstrap.com/dilx/default/404.html	templates.hibootstrap.com/dilx/default/404.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:45	10863/10863	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/privacy-policy.html	templates.hibootstrap.com/dilx/default/privacy-policy.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:45	10871/10871	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:11%20GMT	https://templates.hibootstrap.com/dilx/default/terms-conditions.html	templates.hibootstrap.com/dilx/default/terms-conditions.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:47	18738/18738	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:08%20GMT	https://templates.hibootstrap.com/dilx/default/about.html	templates.hibootstrap.com/dilx/default/about.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:48	11585/11585	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:10%20GMT	https://templates.hibootstrap.com/dilx/default/services.html	templates.hibootstrap.com/dilx/default/services.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:49	11666/11666	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:10%20GMT	https://templates.hibootstrap.com/dilx/default/services-2.html	templates.hibootstrap.com/dilx/default/services-2.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:50	15804/15804	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:10%20GMT	https://templates.hibootstrap.com/dilx/default/service-details.html	templates.hibootstrap.com/dilx/default/service-details.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:51	10651/10651	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/projects.html	templates.hibootstrap.com/dilx/default/projects.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:51	11560/11560	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:09%20GMT	https://templates.hibootstrap.com/dilx/default/project-details.html	templates.hibootstrap.com/dilx/default/project-details.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:52	11805/11805	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:08%20GMT	https://templates.hibootstrap.com/dilx/default/blog.html	templates.hibootstrap.com/dilx/default/blog.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:54	16630/16630	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:08%20GMT	https://templates.hibootstrap.com/dilx/default/blog-details.html	templates.hibootstrap.com/dilx/default/blog-details.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:54	12278/12278	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Mar%202021%2008:07:08%20GMT	https://templates.hibootstrap.com/dilx/default/contact.html	templates.hibootstrap.com/dilx/default/contact.html	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:56	61530/61530	---M--	200	added ('OK')	image/png	etag:%22604dc458-f05a%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/banner-main.png	templates.hibootstrap.com/dilx/default/assets/img/sass/banner-main.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:56	167/167	---M--	200	added ('OK')	image/png	etag:%22604dc458-466%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/banner-shape1.png	templates.hibootstrap.com/dilx/default/assets/img/sass/banner-shape1.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:57	167/167	---M--	200	added ('OK')	image/png	etag:%22604dc458-463%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/banner-shape2.png	templates.hibootstrap.com/dilx/default/assets/img/sass/banner-shape2.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:54:58	167/167	---M--	200	added ('OK')	image/png	etag:%22604dc458-463%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/banner-shape3.png	templates.hibootstrap.com/dilx/default/assets/img/sass/banner-shape3.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:00	183339/183339	---M--	200	added ('OK')	image/jpeg	etag:%22604dc44b-2e61a%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-main.jpg	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-main.jpg	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:00	935/935	---M--	200	added ('OK')	image/png	etag:%22604dc44b-76a%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape1.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape1.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:01	104/104	---M--	200	added ('OK')	image/png	etag:%22604dc44b-495%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape2.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape2.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:02	1162/1162	---M--	200	added ('OK')	image/png	etag:%22604dc44b-9f4%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape3.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape3.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:03	450/450	---M--	200	added ('OK')	image/png	etag:%22604dc44c-58b%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape4.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape4.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:04	1162/1162	---M--	200	added ('OK')	image/png	etag:%22604dc44c-9f4%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape5.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape5.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:05	306/306	---M--	200	added ('OK')	image/png	etag:%22604dc44c-504%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape6.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape6.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:06	343/343	---M--	200	added ('OK')	image/png	etag:%22604dc44c-596%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape7.png	templates.hibootstrap.com/dilx/default/assets/img/digital/banner-shape7.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:07	1176/1176	---M--	200	added ('OK')	image/png	etag:%22604dc44d-7da%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/service1.png	templates.hibootstrap.com/dilx/default/assets/img/digital/service1.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:08	1176/1176	---M--	200	added ('OK')	image/png	etag:%22604dc44d-7d9%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/service2.png	templates.hibootstrap.com/dilx/default/assets/img/digital/service2.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:09	1176/1176	---M--	200	added ('OK')	image/png	etag:%22604dc44d-7c4%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/service3.png	templates.hibootstrap.com/dilx/default/assets/img/digital/service3.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:10	995/995	---M--	200	added ('OK')	image/png	etag:%22604dc44b-6c5%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/about2.png	templates.hibootstrap.com/dilx/default/assets/img/digital/about2.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
15:55:11	1636/1636	---M--	200	added ('OK')	image/png	etag:%22604dc44b-664%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/about3.png	templates.hibootstrap.com/dilx/default/assets/img/digital/about3.png	(from https://templates.hibootstrap.com/dilx/default/digital.html)
